Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	telomere maintenance via recombination (GO:0000722)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	TPRKB
GO_Biological_Process_2021	Notch signaling involved in heart development (GO:0061314)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	NOTCH2
GO_Biological_Process_2021	complement receptor mediated signaling pathway (GO:0002430)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	GPLD1
GO_Biological_Process_2021	postsynapse assembly (GO:0099068)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	LRP4
GO_Biological_Process_2021	presynaptic membrane organization (GO:0097090)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	LRP4
GO_Biological_Process_2021	regulation of phospholipase activity (GO:0010517)	1/11	4.525277e-02	1.938915e-01	0	0	2.398313e+01	7.423958e+01	FGFR1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3/189	4.535657e-02	1.938915e-01	0	0	3.928714e+00	1.215230e+01	BCAR3;FGD6;ITGA6
GO_Biological_Process_2021	regulation of alcohol biosynthetic process (GO:1902930)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	LPCAT3
GO_Biological_Process_2021	regulation of triglyceride catabolic process (GO:0010896)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	GPLD1
GO_Biological_Process_2021	positive regulation of fatty acid oxidation (GO:0046321)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	ABCD2
GO_Biological_Process_2021	negative regulation of vascular permeability (GO:0043116)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	DDAH1
GO_Biological_Process_2021	thyroid hormone generation (GO:0006590)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	CPQ
GO_Biological_Process_2021	dermatan sulfate biosynthetic process (GO:0030208)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	BCAN
GO_Biological_Process_2021	very-low-density lipoprotein particle assembly (GO:0034379)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	LPCAT3
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	LAMA3
GO_Biological_Process_2021	endoplasmic reticulum membrane organization (GO:0090158)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	LPCAT3
GO_Biological_Process_2021	negative regulation of amyloid fibril formation (GO:1905907)	1/12	4.926491e-02	1.938915e-01	0	0	2.180175e+01	6.563512e+01	LDLR
GO_Biological_Process_2021	regulation of Ras protein signal transduction (GO:0046578)	2/86	5.077354e-02	1.938915e-01	0	0	5.758420e+00	1.716228e+01	NOTCH2;MMD2
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	2/86	5.077354e-02	1.938915e-01	0	0	5.758420e+00	1.716228e+01	GPLD1;FGFR1
GO_Biological_Process_2021	protein targeting to membrane (GO:0006612)	2/87	5.182992e-02	1.938915e-01	0	0	5.690387e+00	1.684234e+01	RTP4;ABCD2
GO_Biological_Process_2021	regulation of response to stress (GO:0080134)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	MLC1
GO_Biological_Process_2021	positive regulation of calcium ion import (GO:0090280)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	PDGFRB
GO_Biological_Process_2021	alpha-linolenic acid metabolic process (GO:0036109)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	ELOVL5
GO_Biological_Process_2021	fatty acid elongation (GO:0030497)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	ELOVL5
GO_Biological_Process_2021	positive regulation of cellular carbohydrate metabolic process (GO:0010676)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	GPLD1
GO_Biological_Process_2021	regulation of T cell differentiation in thymus (GO:0033081)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	GLI2
GO_Biological_Process_2021	homeostasis of number of cells (GO:0048872)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	LPCAT3
GO_Biological_Process_2021	negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	ABCD2
GO_Biological_Process_2021	spinal cord development (GO:0021510)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	GLI2
GO_Biological_Process_2021	central nervous system projection neuron axonogenesis (GO:0021952)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	GLI2
GO_Biological_Process_2021	chondroitin sulfate catabolic process (GO:0030207)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	BCAN
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	NOTCH2
GO_Biological_Process_2021	toll-like receptor 9 signaling pathway (GO:0034162)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	IRAK2
GO_Biological_Process_2021	dermatan sulfate metabolic process (GO:0030205)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	BCAN
GO_Biological_Process_2021	positive regulation of vascular endothelial cell proliferation (GO:1905564)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	FGFR1
GO_Biological_Process_2021	very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	ELOVL5
GO_Biological_Process_2021	muscle tissue development (GO:0060537)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	CSRP1
GO_Biological_Process_2021	polyamine metabolic process (GO:0006595)	1/13	5.326038e-02	1.938915e-01	0	0	1.998394e+01	5.860414e+01	SAT1
GO_Biological_Process_2021	collagen fibril organization (GO:0030199)	2/89	5.396623e-02	1.938915e-01	0	0	5.559013e+00	1.622897e+01	LAMA3;ITGA6
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	2/91	5.613342e-02	1.938915e-01	0	0	5.433543e+00	1.564874e+01	MLC1;GPLD1
GO_Biological_Process_2021	positive regulation of cellular component biogenesis (GO:0044089)	2/92	5.722838e-02	1.938915e-01	0	0	5.372900e+00	1.537028e+01	SDC4;SYNPO2
GO_Biological_Process_2021	2-oxoglutarate metabolic process (GO:0006103)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	ADHFE1
GO_Biological_Process_2021	regulation of response to endoplasmic reticulum stress (GO:1905897)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	LPCAT3
GO_Biological_Process_2021	negative regulation of cell activation (GO:0050866)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	LDLR
GO_Biological_Process_2021	aorta development (GO:0035904)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	PDGFRB
GO_Biological_Process_2021	atrial septum development (GO:0003283)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	NOTCH2
GO_Biological_Process_2021	renal absorption (GO:0070293)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	SLC15A2
GO_Biological_Process_2021	positive regulation of glucose metabolic process (GO:0010907)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	GPLD1
GO_Biological_Process_2021	positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	GPLD1
GO_Biological_Process_2021	negative regulation of neuroinflammatory response (GO:0150079)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	LDLR
GO_Biological_Process_2021	regulation of fatty acid beta-oxidation (GO:0031998)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	ABCD2
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	LDLR
GO_Biological_Process_2021	sodium-independent organic anion transport (GO:0043252)	1/14	5.723927e-02	1.938915e-01	0	0	1.844578e+01	5.276444e+01	SLCO1C1
GO_Biological_Process_2021	regulation of kinase activity (GO:0043549)	2/94	5.944065e-02	1.938915e-01	0	0	5.255567e+00	1.483529e+01	PDGFRB;FGFR1
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	4/351	6.039814e-02	1.938915e-01	0	0	2.819741e+00	7.914439e+00	LAMA3;SHROOM2;ITGA6;SHROOM4
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	GPLD1
GO_Biological_Process_2021	regulation of amyloid fibril formation (GO:1905906)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	LDLR
GO_Biological_Process_2021	glucan catabolic process (GO:0009251)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	AGL
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis (GO:2001028)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	FGFR1
GO_Biological_Process_2021	glycogen catabolic process (GO:0005980)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	AGL
GO_Biological_Process_2021	positive regulation of exosomal secretion (GO:1903543)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	SDC4
GO_Biological_Process_2021	cardiac myofibril assembly (GO:0055003)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	GPLD1
GO_Biological_Process_2021	intracellular cholesterol transport (GO:0032367)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	LDLR
GO_Biological_Process_2021	positive regulation of secretion (GO:0051047)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	GPLD1
GO_Biological_Process_2021	regulation of microglial cell activation (GO:1903978)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	LDLR
GO_Biological_Process_2021	dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	BCAN
GO_Biological_Process_2021	mitotic recombination (GO:0006312)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	TPRKB
GO_Biological_Process_2021	phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	6.120163e-02	1.938915e-01	0	0	1.712737e+01	4.784669e+01	ETNPPL
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	3/214	6.129964e-02	1.938915e-01	0	0	3.458838e+00	9.657011e+00	BCAR3;ARHGEF26;ITGA6
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	3/216	6.267491e-02	1.938915e-01	0	0	3.426013e+00	9.489350e+00	BCAN;LAMA3;ITGA6
GO_Biological_Process_2021	glycosaminoglycan biosynthetic process (GO:0006024)	2/97	6.281370e-02	1.938915e-01	0	0	5.088832e+00	1.408376e+01	BCAN;SDC4
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	2/97	6.281370e-02	1.938915e-01	0	0	5.088832e+00	1.408376e+01	ATP13A4;FAM20A
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	2/97	6.281370e-02	1.938915e-01	0	0	5.088832e+00	1.408376e+01	PDGFRB;FGFR1
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	3/217	6.336795e-02	1.938915e-01	0	0	3.409830e+00	9.407030e+00	BCAN;LAMA3;ITGA6
GO_Biological_Process_2021	negative regulation of cell-substrate junction organization (GO:0150118)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	FAM107A
GO_Biological_Process_2021	regulation of systemic arterial blood pressure (GO:0003073)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	DDAH1
GO_Biological_Process_2021	filopodium assembly (GO:0046847)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	FGD6
GO_Biological_Process_2021	negative regulation of focal adhesion assembly (GO:0051895)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	FAM107A
GO_Biological_Process_2021	glutamine family amino acid catabolic process (GO:0009065)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	DDAH1
GO_Biological_Process_2021	negative regulation of macrophage activation (GO:0043031)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	LDLR
GO_Biological_Process_2021	cellular polysaccharide catabolic process (GO:0044247)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	AGL
GO_Biological_Process_2021	cellular response to corticosteroid stimulus (GO:0071384)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	FAM107A
GO_Biological_Process_2021	neuron projection organization (GO:0106027)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	ABCD2
GO_Biological_Process_2021	positive regulation of small molecule metabolic process (GO:0062013)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	GPLD1
GO_Biological_Process_2021	transepithelial transport (GO:0070633)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	GPLD1
GO_Biological_Process_2021	dendrite self-avoidance (GO:0070593)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	PALLD
GO_Biological_Process_2021	odontogenesis of dentin-containing tooth (GO:0042475)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	GLI2
GO_Biological_Process_2021	platelet-derived growth factor receptor signaling pathway (GO:0048008)	1/16	6.514753e-02	1.938915e-01	0	0	1.598474e+01	4.365593e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	3/221	6.617581e-02	1.955096e-01	0	0	3.346585e+00	9.087452e+00	PDGFRB;FAM107A;ITGA6
GO_Biological_Process_2021	organic acid transport (GO:0015849)	2/100	6.625044e-02	1.955096e-01	0	0	4.932305e+00	1.338782e+01	SLCO1C1;SLC7A2
GO_Biological_Process_2021	pulmonary valve morphogenesis (GO:0003184)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	NOTCH2
GO_Biological_Process_2021	aorta morphogenesis (GO:0035909)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	CCND3
GO_Biological_Process_2021	regulation of cholesterol biosynthetic process (GO:0045540)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	LPCAT3
GO_Biological_Process_2021	cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	NOTCH2
GO_Biological_Process_2021	cellular biogenic amine biosynthetic process (GO:0042401)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	SAT1
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	PDGFRB
GO_Biological_Process_2021	vasculature development (GO:0001944)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	PDGFRB
GO_Biological_Process_2021	embryo development ending in birth or egg hatching (GO:0009792)	1/17	6.907705e-02	1.955096e-01	0	0	1.498494e+01	4.004774e+01	FGFR1
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	4/371	7.095565e-02	1.955096e-01	0	0	2.663351e+00	7.046430e+00	BCAR3;CCND3;MMD2;FAM20A
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	2/105	7.211422e-02	1.955096e-01	0	0	4.691688e+00	1.233681e+01	PDGFRB;SLCO1C1
GO_Biological_Process_2021	negative regulation of biosynthetic process (GO:0009890)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	ABCD2
GO_Biological_Process_2021	pulmonary valve development (GO:0003177)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	NOTCH2
GO_Biological_Process_2021	regulation of vascular endothelial cell proliferation (GO:1905562)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	FGFR1
GO_Biological_Process_2021	positive regulation of fatty acid metabolic process (GO:0045923)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	ELOVL5
GO_Biological_Process_2021	negative regulation of lipid catabolic process (GO:0050995)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	GPLD1
GO_Biological_Process_2021	carbohydrate derivative transport (GO:1901264)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	SLC15A2
GO_Biological_Process_2021	cell migration involved in sprouting angiogenesis (GO:0002042)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	GPLD1
GO_Biological_Process_2021	positive regulation of mRNA splicing, via spliceosome (GO:0048026)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	PRDX6
GO_Biological_Process_2021	cellular response to glucocorticoid stimulus (GO:0071385)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	FAM107A
GO_Biological_Process_2021	cellular response to pH (GO:0071467)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	GPLD1
GO_Biological_Process_2021	positive regulation of phosphoprotein phosphatase activity (GO:0032516)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	PDGFRB
GO_Biological_Process_2021	long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	ELOVL5
GO_Biological_Process_2021	nitric oxide mediated signal transduction (GO:0007263)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	DDAH1
GO_Biological_Process_2021	triglyceride biosynthetic process (GO:0019432)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	GPAM
GO_Biological_Process_2021	presynapse assembly (GO:0099054)	1/18	7.299024e-02	1.955096e-01	0	0	1.410276e+01	3.691299e+01	LRP4
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/106	7.330668e-02	1.956584e-01	0	0	4.646341e+00	1.214137e+01	PDGFRB;FGFR1
GO_Biological_Process_2021	establishment of melanosome localization (GO:0032401)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	SHROOM2
GO_Biological_Process_2021	fatty acid transmembrane transport (GO:1902001)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	ABCD2
GO_Biological_Process_2021	folic acid metabolic process (GO:0046655)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	ALDH1L1
GO_Biological_Process_2021	negative regulation of cytokine production involved in inflammatory response (GO:1900016)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	ABCD2
GO_Biological_Process_2021	aspartate family amino acid metabolic process (GO:0009066)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	FOLH1
GO_Biological_Process_2021	glycerolipid catabolic process (GO:0046503)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	PRDX6
GO_Biological_Process_2021	cardiac atrium morphogenesis (GO:0003209)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	NOTCH2
GO_Biological_Process_2021	regulation of exosomal secretion (GO:1903541)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	SDC4
GO_Biological_Process_2021	long-term memory (GO:0007616)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	LDLR
GO_Biological_Process_2021	postsynaptic membrane organization (GO:0001941)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	LRP4
GO_Biological_Process_2021	dopamine metabolic process (GO:0042417)	1/19	7.688718e-02	1.968997e-01	0	0	1.331861e+01	3.416777e+01	MAOB
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	2/109	7.692214e-02	1.968997e-01	0	0	4.515386e+00	1.158179e+01	NXN;FAM107A
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	5/546	7.977904e-02	1.999206e-01	0	0	2.266665e+00	5.731250e+00	PDGFRB;BCAR3;TNFRSF19;ALPK1;FGFR1
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	2/112	8.059320e-02	1.999206e-01	0	0	4.391574e+00	1.105948e+01	PDGFRB;FAM107A
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	PDGFRB
GO_Biological_Process_2021	eye morphogenesis (GO:0048592)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	SHROOM2
GO_Biological_Process_2021	folic acid-containing compound metabolic process (GO:0006760)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	ALDH1L1
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	CCND3
GO_Biological_Process_2021	positive regulation of nitrogen compound metabolic process (GO:0051173)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	SLCO1C1
GO_Biological_Process_2021	positive regulation of protein processing (GO:0010954)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	LPCAT3
GO_Biological_Process_2021	xenobiotic transport (GO:0042908)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	SLC15A2
GO_Biological_Process_2021	embryonic digestive tract development (GO:0048566)	1/20	8.076794e-02	1.999206e-01	0	0	1.261699e+01	3.174657e+01	GLI2
GO_Biological_Process_2021	histone modification (GO:0016570)	2/114	8.307050e-02	2.047562e-01	0	0	4.312718e+00	1.073032e+01	EYA1;PRDM5
GO_Biological_Process_2021	regulation of cholesterol metabolic process (GO:0090181)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	LPCAT3
GO_Biological_Process_2021	intracellular lipid transport (GO:0032365)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	ABCD2
GO_Biological_Process_2021	linoleic acid metabolic process (GO:0043651)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	ELOVL5
GO_Biological_Process_2021	sterol transport (GO:0015918)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	LDLR
GO_Biological_Process_2021	chondroitin sulfate biosynthetic process (GO:0030206)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	BCAN
GO_Biological_Process_2021	melanosome localization (GO:0032400)	1/21	8.463257e-02	2.047562e-01	0	0	1.198554e+01	2.959753e+01	SHROOM2
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	1/22	8.848114e-02	2.106694e-01	0	0	1.141423e+01	2.767911e+01	IRAK2
GO_Biological_Process_2021	positive regulation of lipid catabolic process (GO:0050996)	1/22	8.848114e-02	2.106694e-01	0	0	1.141423e+01	2.767911e+01	ABCD2
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	8.848114e-02	2.106694e-01	0	0	1.141423e+01	2.767911e+01	GPLD1
GO_Biological_Process_2021	phosphatidylserine acyl-chain remodeling (GO:0036150)	1/22	8.848114e-02	2.106694e-01	0	0	1.141423e+01	2.767911e+01	LPCAT3
GO_Biological_Process_2021	protein import into peroxisome membrane (GO:0045046)	1/22	8.848114e-02	2.106694e-01	0	0	1.141423e+01	2.767911e+01	ABCD2
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	4/404	9.030235e-02	2.133071e-01	0	0	2.439500e+00	5.866002e+00	PDGFRB;BCAR3;GPLD1;FGFR1
GO_Biological_Process_2021	acylglycerol biosynthetic process (GO:0046463)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	GPAM
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	EYA1
GO_Biological_Process_2021	blood vessel endothelial cell migration (GO:0043534)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	GPLD1
GO_Biological_Process_2021	response to nutrient levels (GO:0031667)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	FAM107A
GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	ABCD2
GO_Biological_Process_2021	positive regulation of mRNA processing (GO:0050685)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	PRDX6
GO_Biological_Process_2021	negative regulation of signal transduction in absence of ligand (GO:1901099)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	EYA1
GO_Biological_Process_2021	diacylglycerol metabolic process (GO:0046339)	1/23	9.231373e-02	2.133071e-01	0	0	1.089485e+01	2.595766e+01	GPAM
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	2/124	9.579541e-02	2.133071e-01	0	0	3.957217e+00	9.281813e+00	ABCD2;GPAM
GO_Biological_Process_2021	amino acid import across plasma membrane (GO:0089718)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	SLC7A2
GO_Biological_Process_2021	cardiac muscle cell development (GO:0055013)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	PDGFRB
GO_Biological_Process_2021	negative regulation of ossification (GO:0030279)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	LRP4
GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	GPLD1
GO_Biological_Process_2021	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	ELOVL5
GO_Biological_Process_2021	neuromuscular junction development (GO:0007528)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	LRP4
